oaColorName;publicationId;year;publisherId;publisherName;journalId;journalTitle
Closed;pub.1100113192;2018;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Closed;pub.1100113552;2017;pblshr.1000078;Elsevier;jour.1021970;Sleep Medicine
Hybrid;pub.1100115601;2018;pblshr.1000078;Elsevier;jour.1014308;Journal of Molecular and Cellular Cardiology
Gold;pub.1100116755;2017;pblshr.1000098;Hindawi;jour.1358096;Computational and Mathematical Methods in Medicine
Closed;pub.1100117437;2018;pblshr.1000194;Thieme;jour.1014214;Neuropediatrics
Gold;pub.1100122269;2018;pblshr.1006394;Shared Science Publishers OG;jour.1050169;Microbial Cell
Closed;pub.1100145503;2018;pblshr.1000276;Wolters Kluwer;jour.1294902;Otology & Neurotology
Gold;pub.1100152262;2018;pblshr.1000297;Springer Nature;jour.1023790;BMC Genomics
Grün;pub.1100152523;2018;pblshr.1000311;Wiley;jour.1022148;Cochrane Database of Systematic Reviews
Closed;pub.1100154185;2018;pblshr.1000316;American Chemical Society (ACS);jour.1038917;ACS Nano
Grün;pub.1100157167;2018;pblshr.1000078;Elsevier;jour.1313661;International Journal of Cardiology
Closed;pub.1100165369;2018;pblshr.1000301;Taylor & Francis;jour.1100399;Leukemia & Lymphoma
Gold;pub.1100165431;2018;pblshr.1000297;Springer Nature;jour.1028438;BMC Women's Health
Gold;pub.1100179134;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Grün;pub.1100192338;2018;pblshr.1000297;Springer Nature;jour.1085982;Human Genetics
Closed;pub.1100238894;2018;pblshr.1000301;Taylor & Francis;jour.1032493;Expert Review of Cardiovascular Therapy
Gold;pub.1100258112;2018;pblshr.1000098;Hindawi;jour.1043818;Stem Cells International
Closed;pub.1100274250;2018;pblshr.1000078;Elsevier;jour.1094059;Diagnostic Microbiology and Infectious Disease
Grün;pub.1100291064;2018;pblshr.1000297;Springer Nature;jour.1290402;Advances in Neurodevelopmental Disorders
Gold;pub.1100315130;2018;pblshr.1000297;Springer Nature;jour.1024625;BMC Family Practice
Gold;pub.1100320490;2018;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Gold;pub.1100338253;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Closed;pub.1100347063;2018;pblshr.1000311;Wiley;jour.1085116;Contact Dermatitis
Grün;pub.1100348178;2018;pblshr.1000311;Wiley;jour.1021044;European Journal of Heart Failure
Gold;pub.1100351824;2018;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Grün;pub.1100352133;2018;pblshr.1000194;Thieme;jour.1012223;Endoscopy
Gold;pub.1100379176;2017;pblshr.1000246;Cold Spring Harbor Laboratory;jour.1097556;Genes & Development
Closed;pub.1100379593;2018;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Gold;pub.1100393887;2018;pblshr.1004374;eLife;jour.1046517;eLife
Unbekannt;pub.1100443785;2017;;;jour.1098231;American Journal of Dentistry
Unbekannt;pub.1100443903;2017;;;jour.1098231;American Journal of Dentistry
Closed;pub.1100451645;2018;pblshr.1000194;Thieme;jour.1085446;Thrombosis and Haemostasis
Hybrid;pub.1100458252;2018;pblshr.1000311;Wiley;jour.1049980;Movement Disorders Clinical Practice
Grün;pub.1100459201;2018;pblshr.1000078;Elsevier;jour.1019114;Cell
Closed;pub.1100462890;2018;pblshr.1000019;American Thoracic Society;jour.1017031;American Journal of Respiratory and Critical Care Medicine
Gold;pub.1100472038;2018;pblshr.1000127;Karger Publishers;jour.1042314;Case Reports in Neurology
Closed;pub.1100472803;2018;pblshr.1000297;Springer Nature;jour.1105638;Gene Therapy
Hybrid;pub.1100473333;2018;pblshr.1000239;BMJ;jour.1017377;The BMJ
Gold;pub.1100485508;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Gold;pub.1100558345;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Grün;pub.1100559983;2018;pblshr.1000078;Elsevier;jour.1093746;Journal of the American College of Cardiology
Gold;pub.1100562781;2018;pblshr.1000297;Springer Nature;jour.1031326;Health and Quality of Life Outcomes
Hybrid;pub.1100563353;2018;pblshr.1000341;Proceedings of the National Academy of Sciences;jour.1082971;Proceedings of the National Academy of Sciences
Gold;pub.1100580450;2018;pblshr.1000235;American Society for Microbiology;jour.1042492;mBio
Closed;pub.1100586860;2018;pblshr.1000311;Wiley;jour.1083576;International Endodontic Journal
Gold;pub.1100590126;2018;pblshr.1001965;Frontiers;jour.1045166;Frontiers in Immunology
Bronze;pub.1100592644;2018;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Gold;pub.1100623302;2018;pblshr.1000297;Springer Nature;jour.1037280;Nanoscale Research Letters
Closed;pub.1100624794;2018;pblshr.1000276;Wolters Kluwer;jour.1053004;Clinical Spine Surgery
Closed;pub.1100681709;2018;pblshr.1000311;Wiley;jour.1002487;Annals of the New York Academy of Sciences
Closed;pub.1100695877;2018;pblshr.1000078;Elsevier;jour.1313661;International Journal of Cardiology
Closed;pub.1100696000;2018;pblshr.1000078;Elsevier;jour.1093956;Social Science & Medicine
Closed;pub.1100699484;2018;pblshr.1000194;Thieme;jour.1015391;Klinische Pädiatrie
Gold;pub.1100710845;2018;pblshr.1000297;Springer Nature;jour.1043101;EvoDevo
Gold;pub.1100713073;2018;pblshr.1004374;eLife;jour.1046517;eLife
Grün;pub.1100713591;2018;pblshr.1000341;Proceedings of the National Academy of Sciences;jour.1082971;Proceedings of the National Academy of Sciences
Grün;pub.1100724883;2018;pblshr.1000024;American Physiological Society;jour.1017753;Journal of Neurophysiology
Grün;pub.1100726749;2018;pblshr.1000078;Elsevier;jour.1009646;Molecular Genetics and Metabolism
Closed;pub.1100735894;2018;pblshr.1000078;Elsevier;jour.1105222;Gait & Posture
Closed;pub.1100741409;2018;pblshr.1000297;Springer Nature;jour.1017354;European Journal of Pediatrics
Hybrid;pub.1100747968;2018;pblshr.1000078;Elsevier;jour.1013238;Computer Methods and Programs in Biomedicine
Hybrid;pub.1100750985;2018;pblshr.1000311;Wiley;jour.1103013;CNS Neuroscience & Therapeutics
Bronze;pub.1100753523;2018;pblshr.1000311;Wiley;jour.1077197;Journal of Neurochemistry
Bronze;pub.1100754801;2019;pblshr.1000194;Thieme;jour.1094418;Pharmacopsychiatry
Closed;pub.1100755086;2018;pblshr.1000377;Guilford Publications;jour.1097457;Journal of Personality Disorders
Gold;pub.1100763954;2018;pblshr.1003961;The Korean Society of Gastrointestinal Endoscopy;jour.1046305;Clinical Endoscopy
Gold;pub.1100766227;2018;pblshr.1000078;Elsevier;jour.1048658;Stem Cell Reports
Closed;pub.1100767191;2018;pblshr.1000239;BMJ;jour.1051910;BMJ Innovations
Gold;pub.1100794811;2018;pblshr.1000078;Elsevier;jour.1046719;Molecular Therapy - Nucleic Acids
Grün;pub.1100796019;2018;pblshr.1000297;Springer Nature;jour.1052984;Nature Microbiology
Hybrid;pub.1100821630;2018;pblshr.1000311;Wiley;jour.1049980;Movement Disorders Clinical Practice
Closed;pub.1100828619;2018;pblshr.1000078;Elsevier;jour.1009788;Journal of Electrocardiology
Grün;pub.1100828874;2018;pblshr.1000010;American Medical Association (AMA);jour.1017255;JAMA Neurology
Gold;pub.1100836440;2018;pblshr.1001965;Frontiers;jour.1040224;Frontiers in Cellular Neuroscience
Bronze;pub.1100838915;2018;pblshr.1000194;Thieme;jour.1086255;Aktuelle Rheumatologie
Hybrid;pub.1100857773;2018;pblshr.1000329;International Union of Crystallography (IUCr);jour.1132432;Journal of Synchrotron Radiation
Bronze;pub.1100860498;2018;pblshr.1000078;Elsevier;jour.1017078;Biophysical Journal
Closed;pub.1100861489;2018;pblshr.1007437;IOS Press;jour.1119070;Journal of Alzheimer's Disease
Grün;pub.1100897967;2018;pblshr.1000078;Elsevier;jour.1055081;Journal of Allergy and Clinical Immunology
Gold;pub.1100898721;2018;pblshr.1000311;Wiley;jour.1044694;Journal of Cachexia, Sarcopenia and Muscle
Closed;pub.1100901144;2018;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Gold;pub.1100901814;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Bronze;pub.1100902635;2018;pblshr.1000286;Oxford University Press (OUP);jour.1102504;Human Molecular Genetics
Closed;pub.1100913490;2018;pblshr.1000297;Springer Nature;jour.1313647;Journal of Cancer Research and Clinical Oncology
Grün;pub.1100919387;2018;pblshr.1000078;Elsevier;jour.1017012;The American Journal of Human Genetics
Grün;pub.1100919931;2019;pblshr.1000297;Springer Nature;jour.1115540;Molecular Psychiatry
Closed;pub.1100922244;2018;pblshr.1000239;BMJ;jour.1284272;Journal of NeuroInterventional Surgery
Grün;pub.1100959855;2018;pblshr.1000297;Springer Nature;jour.1090096;Neurosurgical Review
Bronze;pub.1100980432;2018;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Bronze;pub.1100990795;2018;pblshr.1000297;Springer Nature;jour.1085982;Human Genetics
Gold;pub.1100992108;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037994;PLoS Neglected Tropical Diseases
Hybrid;pub.1101004881;2018;pblshr.1000078;Elsevier;jour.1030059;Cancer Cell
Gold;pub.1101034833;2018;pblshr.1003979;EMH Swiss Medical Publishers;jour.1018657;Swiss Medical Weekly
Closed;pub.1101044321;2018;pblshr.1000297;Springer Nature;jour.1094209;Medizinrecht
Gold;pub.1101081035;2018;pblshr.1000081;European Respiratory Society (ERS);jour.1052749;ERJ Open Research
Gold;pub.1101083717;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Gold;pub.1101102951;2018;pblshr.1000311;Wiley;jour.1052536;ESC Heart Failure
Grün;pub.1101105992;2018;pblshr.1000311;Wiley;jour.1021044;European Journal of Heart Failure
Gold;pub.1101111836;2018;pblshr.1000078;Elsevier;jour.1049701;Urology Case Reports
Hybrid;pub.1101112984;2018;pblshr.1000078;Elsevier;jour.1345568;Respiratory Medicine
Grün;pub.1101137758;2018;pblshr.1007437;IOS Press;jour.1045614;Journal of Parkinson's Disease
Closed;pub.1101139752;2018;pblshr.1000297;Springer Nature;jour.1018957;Nature
Gold;pub.1101142195;2018;pblshr.1000297;Springer Nature;jour.1327417;BMC Health Services Research
Closed;pub.1101146981;2018;pblshr.1000078;Elsevier;jour.1319872;International Journal of Medical Microbiology
Grün;pub.1101147896;2018;pblshr.1000078;Elsevier;jour.1128607;Neurocomputing
Closed;pub.1101151160;2019;pblshr.1000286;Oxford University Press (OUP);jour.1090244;European Journal of Orthodontics
Gold;pub.1101162591;2018;pblshr.1001965;Frontiers;jour.1051506;Frontiers in Cardiovascular Medicine
Closed;pub.1101165191;2018;pblshr.1000297;Springer Nature;jour.1105545;Annals of Surgical Oncology
Gold;pub.1101209547;2018;pblshr.1000311;Wiley;jour.1052536;ESC Heart Failure
Closed;pub.1101209610;2018;pblshr.1000311;Wiley;jour.1294952;Journal of Esthetic and Restorative Dentistry
Closed;pub.1101209645;2018;pblshr.1000078;Elsevier;jour.1085737;Trends in Biochemical Sciences
Grün;pub.1101216902;2018;pblshr.1000311;Wiley;jour.1103093;Journal of the European Academy of Dermatology and Venereology
Grün;pub.1101220008;2018;pblshr.1000078;Elsevier;jour.1113568;Neurobiology of Disease
Closed;pub.1101220446;2018;pblshr.1000311;Wiley;jour.1032656;Pediatric Blood & Cancer
Closed;pub.1101221611;2018;pblshr.1000276;Wolters Kluwer;jour.1017855;The Journal of Urology
Bronze;pub.1101240591;2018;pblshr.1000235;American Society for Microbiology;jour.1008250;Antimicrobial Agents and Chemotherapy
Hybrid;pub.1101241549;2018;pblshr.1000311;Wiley;jour.1105433;Human Brain Mapping
Closed;pub.1101243016;2018;pblshr.1000297;Springer Nature;jour.1096240;Cancer Immunology, Immunotherapy
Hybrid;pub.1101264345;2018;pblshr.1000297;Springer Nature;jour.1018957;Nature
Closed;pub.1101265662;2018;pblshr.1000301;Taylor & Francis;jour.1100399;Leukemia & Lymphoma
Bronze;pub.1101297172;2018;pblshr.1000078;Elsevier;jour.1102090;Journal of Vascular and Interventional Radiology
Bronze;pub.1101297368;2018;pblshr.1000078;Elsevier;jour.1102090;Journal of Vascular and Interventional Radiology
Grün;pub.1101316936;2018;pblshr.1000297;Springer Nature;jour.1085098;Experimental & Molecular Medicine
Unbekannt;pub.1101333243;2018;pblshr.1007892;Impact Journals, LLC;jour.1041642;Aging
Gold;pub.1101334367;2018;pblshr.1000297;Springer Nature;jour.1045682;Blood Cancer Journal
Closed;pub.1101334903;2018;pblshr.1000078;Elsevier;jour.1292210;Neurocirugía (English Edition)
Hybrid;pub.1101336942;2018;pblshr.1000311;Wiley;jour.1044313;Research Synthesis Methods
Closed;pub.1101337983;2018;pblshr.1000316;American Chemical Society (ACS);jour.1043058;ACS Chemical Neuroscience
Closed;pub.1101360809;2018;pblshr.1000311;Wiley;jour.1312040;Acta Neurologica Scandinavica
Gold;pub.1101361035;2018;pblshr.1000297;Springer Nature;jour.1024632;BMC Cancer
Gold;pub.1101364569;2018;pblshr.1001965;Frontiers;jour.1040221;Frontiers in Molecular Neuroscience
Bronze;pub.1101367428;2018;pblshr.1000194;Thieme;jour.1371252;RöFo
Grün;pub.1101370700;2018;pblshr.1000028;American Society for Biochemistry & Molecular Biology (ASBMB);jour.1077138;Journal of Biological Chemistry
Gold;pub.1101376136;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Closed;pub.1101378857;2018;pblshr.1000297;Springer Nature;jour.1116831;Clinical Oral Investigations
Closed;pub.1101382140;2018;pblshr.1000297;Springer Nature;jour.1030769;Journal of Bioethical Inquiry
Grün;pub.1101390981;2018;pblshr.1000311;Wiley;jour.1114021;European Journal of Neurology
Gold;pub.1101392345;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Closed;pub.1101396845;2018;pblshr.1000297;Springer Nature;jour.1116831;Clinical Oral Investigations
Closed;pub.1101400084;2018;pblshr.1000311;Wiley;jour.1112845;International Journal of Urology
Gold;pub.1101401512;2018;pblshr.1000078;Elsevier;jour.1051634;Data in Brief
Gold;pub.1101488512;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Gold;pub.1101491418;2018;pblshr.1000179;SAGE Publications;jour.1040369;Therapeutic Advances in Neurological Disorders
Gold;pub.1101530546;2018;pblshr.1000127;Karger Publishers;jour.1043574;Case Reports in Ophthalmology
Bronze;pub.1101532634;2018;pblshr.1000078;Elsevier;jour.1117828;Molecular Cell
Grün;pub.1101533700;2018;pblshr.1000297;Springer Nature;jour.1018957;Nature
Gold;pub.1101535420;2018;pblshr.1000098;Hindawi;jour.1047896;BioMed Research International
Bronze;pub.1101536786;2018;pblshr.1000078;Elsevier;jour.1029373;Developmental Cell
Grün;pub.1101537037;2018;pblshr.1000078;Elsevier;jour.1097337;Research in Developmental Disabilities
Gold;pub.1101539435;2018;pblshr.1000297;Springer Nature;jour.1040124;Genome Medicine
Closed;pub.1101557275;2018;pblshr.1000297;Springer Nature;jour.1004761;European Archives of Oto-Rhino-Laryngology
Gold;pub.1101558182;2018;pblshr.1001965;Frontiers;jour.1045166;Frontiers in Immunology
Closed;pub.1101560415;2018;pblshr.1000078;Elsevier;jour.1017042;Annals of Anatomy - Anatomischer Anzeiger
Hybrid;pub.1101565386;2018;pblshr.1000078;Elsevier;jour.1016844;Cognition
Gold;pub.1101598168;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Hybrid;pub.1101600613;2018;pblshr.1000286;Oxford University Press (OUP);jour.1088755;Sleep
Grün;pub.1101604702;2018;pblshr.1008611;AME Publishing Company;jour.1046744;Translational Gastroenterology and Hepatology
Closed;pub.1101632189;2018;pblshr.1000078;Elsevier;jour.1114563;Parkinsonism & Related Disorders
Closed;pub.1101634972;2018;pblshr.1000297;Springer Nature;jour.1102786;European Child & Adolescent Psychiatry
Closed;pub.1101639629;2018;pblshr.1000286;Oxford University Press (OUP);jour.1020804;EP Europace
Closed;pub.1101640031;2018;pblshr.1000286;Oxford University Press (OUP);jour.1020804;EP Europace
Gold;pub.1101677727;2018;pblshr.1000297;Springer Nature;jour.1117766;Critical Care
Hybrid;pub.1101695084;2018;pblshr.1001756;American Society of Neuroradiology (ASNR);jour.1091087;American Journal of Neuroradiology
Closed;pub.1101695908;2018;pblshr.1000297;Springer Nature;jour.1098844;Molecular Neurobiology
Gold;pub.1101697051;2018;pblshr.1001856;Ferrata Storti Foundation (Haematologica);jour.1023804;Haematologica
Gold;pub.1101698972;2018;pblshr.1000098;Hindawi;jour.1047896;BioMed Research International
Gold;pub.1101716329;2018;pblshr.1001822;Centers for Disease Control and Prevention (CDC);jour.1114184;Emerging Infectious Diseases
Gold;pub.1101748257;2018;pblshr.1000276;Wolters Kluwer;jour.1046624;Journal of the American Heart Association
Grün;pub.1101751571;2018;pblshr.1000311;Wiley;jour.1085620;American Journal of Hematology
Closed;pub.1101754456;2018;pblshr.1000311;Wiley;jour.1114021;European Journal of Neurology
Closed;pub.1101763872;2018;pblshr.1000311;Wiley;jour.1021044;European Journal of Heart Failure
Closed;pub.1101764000;2018;pblshr.1000078;Elsevier;jour.1012399;Hormones and Behavior
Closed;pub.1101764022;2018;pblshr.1000311;Wiley;jour.1010997;Journal of Periodontology
Gold;pub.1101766034;2018;pblshr.1001965;Frontiers;jour.1044458;Frontiers in Microbiology
Gold;pub.1101772534;2018;pblshr.1000297;Springer Nature;jour.1024957;BMC Musculoskeletal Disorders
Gold;pub.1101772723;2018;pblshr.1000276;Wolters Kluwer;jour.1046624;Journal of the American Heart Association
Gold;pub.1101780525;2018;pblshr.1000297;Springer Nature;jour.1034479;Journal of NeuroEngineering and Rehabilitation
Grün;pub.1101798409;2019;pblshr.1000286;Oxford University Press (OUP);jour.1087555;Neurosurgery
Gold;pub.1101823224;2018;pblshr.1001965;Frontiers;jour.1049971;Frontiers in Cell and Developmental Biology
Gold;pub.1101827608;2018;pblshr.1000078;Elsevier;jour.1049606;Molecular Therapy - Methods & Clinical Development
Closed;pub.1101828836;2018;pblshr.1000297;Springer Nature;jour.1289120;European Radiology
Gold;pub.1101832553;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Closed;pub.1101837691;2018;pblshr.1000078;Elsevier;jour.1099795;Critical Reviews in Oncology/Hematology
Closed;pub.1101837719;2018;pblshr.1000297;Springer Nature;jour.1098844;Molecular Neurobiology
Gold;pub.1101844490;2018;pblshr.1007892;Impact Journals, LLC;jour.1043645;Oncotarget
Bronze;pub.1101851903;2018;pblshr.1000081;European Respiratory Society (ERS);jour.1097884;European Respiratory Journal
Bronze;pub.1101852724;2018;pblshr.1000311;Wiley;jour.1101270;Pediatric Allergy and Immunology
Gold;pub.1101862154;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Gold;pub.1101867342;2018;pblshr.1000179;SAGE Publications;jour.1040369;Therapeutic Advances in Neurological Disorders
Closed;pub.1101887183;2018;pblshr.1000297;Springer Nature;jour.1135987;gynäkologie + geburtshilfe
Hybrid;pub.1101901140;2018;pblshr.1000078;Elsevier;jour.1089715;Pharmacology & Therapeutics
Gold;pub.1103148792;2018;pblshr.1000297;Springer Nature;jour.1036535;Orphanet Journal of Rare Diseases
Gold;pub.1103159027;2018;pblshr.1001965;Frontiers;jour.1051073;Frontiers in Medicine
Gold;pub.1103163434;2018;pblshr.1000239;BMJ;jour.1044693;BMJ Open
Closed;pub.1103186676;2018;pblshr.1000078;Elsevier;jour.1088956;Hearing Research
Gold;pub.1103193679;2018;pblshr.1000078;Elsevier;jour.1046010;Cell Reports
Gold;pub.1103194020;2018;pblshr.1000291;Rockefeller University Press;jour.1077126;Journal of Experimental Medicine
Gold;pub.1103194352;2018;pblshr.1000311;Wiley;jour.1030078;Aging Cell
Gold;pub.1103197118;2018;pblshr.1007892;Impact Journals, LLC;jour.1043645;Oncotarget
Grün;pub.1103222376;2018;pblshr.1000078;Elsevier;jour.1097337;Research in Developmental Disabilities
Closed;pub.1103227550;2018;pblshr.1000078;Elsevier;jour.1016873;Journal of Cranio-Maxillofacial Surgery
Grün;pub.1103228285;2018;pblshr.1000297;Springer Nature;jour.1018957;Nature
Closed;pub.1103247085;2018;pblshr.1000311;Wiley;jour.1084827;The Journal of Dermatology
Grün;pub.1103263819;2018;pblshr.1000297;Springer Nature;jour.1018957;Nature
Grün;pub.1103266346;2018;pblshr.1000311;Wiley;jour.1105433;Human Brain Mapping
Grün;pub.1103271072;2018;pblshr.1000297;Springer Nature;jour.1021344;Nature Cell Biology
Gold;pub.1103279065;2018;pblshr.1000276;Wolters Kluwer;jour.1077253;Medicine
Bronze;pub.1103279920;2018;pblshr.1000393;Society for Neuroscience;jour.1092210;Journal of Neuroscience
Closed;pub.1103280487;2018;pblshr.1000374;De Gruyter;jour.1294896;Clinical Chemistry and Laboratory Medicine
Bronze;pub.1103284208;2018;pblshr.1000234;American Society of Hematology;jour.1085025;Blood
Gold;pub.1103353435;2018;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Gold;pub.1103383557;2018;pblshr.1000098;Hindawi;jour.1047896;BioMed Research International
Bronze;pub.1103393328;2018;pblshr.1000078;Elsevier;jour.1051787;JACC Clinical Electrophysiology
Bronze;pub.1103412298;2018;pblshr.1000297;Springer Nature;jour.1094205;Journal of Neuro-Oncology
Closed;pub.1103413693;2018;pblshr.1000297;Springer Nature;jour.1013672;International Journal of Legal Medicine
Closed;pub.1103420376;2018;pblshr.1000311;Wiley;jour.1086831;Annals of Neurology
Closed;pub.1103436216;2018;pblshr.1000311;Wiley;jour.1012230;Immunological Reviews
Gold;pub.1103447313;2018;pblshr.1000311;Wiley;jour.1052536;ESC Heart Failure
Hybrid;pub.1103467298;2019;pblshr.1000297;Springer Nature;jour.1098844;Molecular Neurobiology
Grün;pub.1103473856;2018;pblshr.1000297;Springer Nature;jour.1036168;Nature Reviews Rheumatology
Gold;pub.1103497945;2018;pblshr.1003285;Ubiquity Press;jour.1154361;Journal of Open Psychology Data
Closed;pub.1103508089;2018;pblshr.1000297;Springer Nature;jour.1297457;Abdominal Radiology
Hybrid;pub.1103522119;2018;pblshr.1000222;American Association for Clinical Chemistry (AACC);jour.1059210;Clinical Chemistry
Gold;pub.1103547044;2018;pblshr.1002249;Spandidos Publications;jour.1043504;Oncology Letters
Grün;pub.1103566703;2018;pblshr.1000286;Oxford University Press (OUP);jour.1100417;Annals of Oncology
Hybrid;pub.1103566757;2018;pblshr.1000286;Oxford University Press (OUP);jour.1017305;Brain
Grün;pub.1103588776;2018;pblshr.1000078;Elsevier;jour.1313661;International Journal of Cardiology
Closed;pub.1103611050;2018;pblshr.1000179;SAGE Publications;jour.1091773;Foot & Ankle International
Bronze;pub.1103614600;2018;pblshr.1000286;Oxford University Press (OUP);jour.1007282;Cardiovascular Research
Gold;pub.1103634841;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Closed;pub.1103638681;2018;pblshr.1000078;Elsevier;jour.1084784;Cancer Letters
Gold;pub.1103640980;2018;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Gold;pub.1103645400;2018;pblshr.1000297;Springer Nature;jour.1327442;BMC Systems Biology
Grün;pub.1103656119;2018;pblshr.1000292;Royal Society of Chemistry (RSC);jour.1043052;Nanoscale
Closed;pub.1103659379;2018;pblshr.1000078;Elsevier;jour.1097239;Blood Reviews
Gold;pub.1103659752;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Grün;pub.1103659983;2018;pblshr.1000297;Springer Nature;jour.1103138;Nature Genetics
Closed;pub.1103669561;2018;pblshr.1000078;Elsevier;jour.1092504;European Journal of Radiology
Closed;pub.1103672864;2018;pblshr.1000297;Springer Nature;jour.1297382;Clinical Research in Cardiology
Closed;pub.1103676438;2019;pblshr.1000297;Springer Nature;jour.1119477;Medicine, Health Care and Philosophy
Gold;pub.1103677726;2018;pblshr.1000098;Hindawi;jour.1295002;Canadian Journal of Infectious Diseases and Medical Microbiology
Grün;pub.1103693379;2018;pblshr.1000170;Royal College of Psychiatrists;jour.1002368;The British Journal of Psychiatry
Gold;pub.1103702847;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Grün;pub.1103703394;2018;pblshr.1000286;Oxford University Press (OUP);jour.1052556;European Heart Journal - Cardiovascular Pharmacotherapy
Gold;pub.1103705274;2018;pblshr.1000179;SAGE Publications;jour.1049248;Orthopaedic Journal of Sports Medicine
Bronze;pub.1103763893;2018;pblshr.1000078;Elsevier;jour.1051787;JACC Clinical Electrophysiology
Closed;pub.1103770586;2018;pblshr.1005043;Frontline Medical Communications;jour.1093329;Seminars in Cutaneous Medicine and Surgery
Closed;pub.1103771560;2019;pblshr.1000297;Springer Nature;jour.1096890;Bone Marrow Transplantation
Closed;pub.1103789428;2018;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Closed;pub.1103828700;2018;pblshr.1000078;Elsevier;jour.1018729;Steroids
Closed;pub.1103829923;2018;pblshr.1000078;Elsevier;jour.1021970;Sleep Medicine
Closed;pub.1103843385;2018;pblshr.1000311;Wiley;jour.1093318;Journal of Ultrasound in Medicine
Closed;pub.1103847007;2018;pblshr.1000301;Taylor & Francis;jour.1021791;New Genetics and Society
Closed;pub.1103875517;2018;pblshr.1000078;Elsevier;jour.1017754;The Journal of Pediatrics
Gold;pub.1103879109;2018;pblshr.1000297;Springer Nature;jour.1028429;BMC Medical Education
Gold;pub.1103901702;2018;pblshr.1000297;Springer Nature;jour.1117766;Critical Care
Hybrid;pub.1103904303;2018;pblshr.1000078;Elsevier;jour.1047804;JACC Heart Failure
Closed;pub.1103907511;2018;pblshr.1000297;Springer Nature;jour.1043149;Clinical Neuroradiology
Gold;pub.1103908422;2018;pblshr.1000291;Rockefeller University Press;jour.1017735;The Journal of Cell Biology
Closed;pub.1103925315;2019;pblshr.1000297;Springer Nature;jour.1098844;Molecular Neurobiology
Gold;pub.1103931963;2018;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Gold;pub.1103935306;2018;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Hybrid;pub.1103944122;2018;pblshr.1000311;Wiley;jour.1020801;Diabetes Obesity and Metabolism
Grün;pub.1103969742;2018;pblshr.1000311;Wiley;jour.1096585;Movement Disorders
Closed;pub.1103970522;2018;pblshr.1000311;Wiley;jour.1096585;Movement Disorders
Grün;pub.1103970755;2018;pblshr.1000078;Elsevier;jour.1012129;Biological Psychiatry
Closed;pub.1103973741;2018;pblshr.1000297;Springer Nature;jour.1107859;Herzschrittmachertherapie + Elektrophysiologie
Grün;pub.1103990119;2018;pblshr.1000078;Elsevier;jour.1112054;Immunity
Closed;pub.1103990500;2018;pblshr.1000078;Elsevier;jour.1016817;World Neurosurgery
Closed;pub.1103996627;2018;pblshr.1000194;Thieme;jour.1371252;RöFo
Closed;pub.1104009640;2018;pblshr.1000311;Wiley;jour.1020093;Journal of Cutaneous Pathology
Gold;pub.1104012185;2018;pblshr.1001965;Frontiers;jour.1045166;Frontiers in Immunology
Closed;pub.1104012404;2018;pblshr.1000078;Elsevier;jour.1016873;Journal of Cranio-Maxillofacial Surgery
Closed;pub.1104016224;2018;pblshr.1000297;Springer Nature;jour.1082487;Der Ophthalmologe
Closed;pub.1104017944;2018;pblshr.1000078;Elsevier;jour.1345568;Respiratory Medicine
Gold;pub.1104018624;2018;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
